token,label
在,O
意,O
，,O
整,O
个,O
人,O
都,O
沉,O
陷,O
进,O
了,O
秘,O
籍,O
中,O
的,O
世,O
界,O
，,O
书,O
中,O
一,O
个,O
个,O
诡,O
异,O
的,O
技,O
巧,O
，,O
完,O
全,O
吸,O
引,O
住,O
了,O
他,O
的,O
全,O
部,O
心,O
神,O
。,O
"
",O
"
",O
随,O
着,O
灯,O
花,O
一,O
个,O
接,O
一,O
个,O
的,O
裂,O
开,O
，,O
被,O
倒,O
映,O
在,O
墙,O
壁,O
上,O
的,O
人,O
影,O
，,O
也,O
随,O
之,O
晃,O
动,O
不,O
已,O
，,O
大,O
小,O
不,O
定,O
。,O
而,O
韩,O
立,O
本,O
人,O
一,O
直,O
坐,O
在,O
那,O
里,O
，,O
纹,O
丝,O
没,O
动,O
，,O
这,O
一,O
动,O
一,O
静,O
，,O
形,O
成,O
了,O
妖,O
异,O
的,O
对,O
比,O
，,O
却,O
给,O
旁,O
人,O
一,O
种,O
谐,O
和,O
无,O
比,O
的,O
异,O
样,O
感,O
觉,O
"
",O
"
",O
时,O
间,O
在,O
一,O
刻,O
钟,O
、,O
一,O
刻,O
钟,O
的,O
过,O
去,O
，,O
韩,O
立,O
背,O
后,O
的,O
影,O
子,O
，,O
也,O
由,O
清,O
晰,O
逐,O
渐,O
变,O
成,O
了,O
模,O
糊,O
，,O
又,O
由,O
模,O
糊,O
慢,O
慢,O
变,O
成,O
了,O
空,O
白,O
，,O
外,O
面,O
的,O
天,O
色,O
已,O
大,O
亮,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
不,O
知,O
不,O
觉,O
的,O
痴,O
读,O
了,O
整,O
个,O
晚,O
上,O
。,O
"
",O
"
",O
“,O
啪,O
”,O
的,O
一,O
声,O
，,O
最,O
后,O
一,O
个,O
大,O
的,O
灯,O
花,O
爆,O
开,O
了,O
，,O
油,O
灯,O
也,O
随,O
之,O
完,O
全,O
熄,O
灭,O
了,O
，,O
韩,O
立,O
终,O
于,O
从,O
书,O
中,O
被,O
惊,O
醒,O
。,O
"
",O
"
",O
他,O
抬,O
头,O
看,O
了,O
下,O
油,O
灯,O
，,O
又,O
瞅,O
了,O
眼,O
窗,O
外,O
的,O
亮,O
光,O
，,O
心,O
中,O
一,O
阵,O
苦,O
笑,O
。,O
"
",O
"
",O
没,O
想,O
到,O
，,O
自,O
己,O
竟,O
然,O
会,O
有,O
一,O
天,O
，,O
对,O
研,O
究,O
杀,O
人,O
的,O
技,O
巧,O
，,O
如,O
此,O
的,O
痴,O
迷,O
。,O
自,O
己,O
和,O
以,O
前,O
真,O
的,O
是,O
大,O
不,O
一,O
样,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
感,O
慨,O
了,O
好,O
一,O
阵,O
，,O
才,O
站,O
起,O
身,O
来,O
，,O
扭,O
扭,O
脖,O
子,O
，,O
活,O
动,O
活,O
动,O
手,O
脚,O
，,O
使,O
全,O
身,O
的,O
关,O
节,O
出,O
“,O
啪,O
啪,O
”,O
的,O
声,O
响,O
。,O
然,O
后,O
一,O
转,O
身,O
，,O
推,O
门,O
走,O
到,O
屋,O
外,O
，,O
从,O
附,O
近,O
的,O
深,O
井,O
中,O
打,O
了,O
一,O
盆,O
凉,O
水,O
，,O
好,O
好,O
洗,O
了,O
把,O
脸,O
，,O
使,O
自,O
己,O
精,O
神,O
一,O
振,O
，,O
再,O
运,O
用,O
长,O
春,O
功,O
，,O
使,O
它,O
在,O
体,O
内,O
循,O
走,O
了,O
一,O
遍,O
，,O
一,O
晚,O
上,O
的,O
倦,O
意,O
就,O
全,O
都,O
消,O
失,O
的,O
无,O
影,O
无,O
踪,O
。,O
"
",O
"
",O
经,O
过,O
整,O
晚,O
的,O
夜,O
读,O
和,O
研,O
究,O
，,O
韩,O
立,O
已,O
经,O
知,O
道,O
，,O
要,O
把,O
这,O
套,O
武,O
学,O
彻,O
底,O
融,O
汇,O
贯,O
通,O
，,O
没,O
有,O
个,O
十,O
年,O
、,O
八,O
年,O
的,O
苦,O
练,O
，,O
那,O
是,O
想,O
也,O
别,O
想,O
的,O
事,O
。,O
即,O
使,O
自,O
己,O
在,O
这,O
方,O
面,O
的,O
天,O
赋,O
过,O
人,O
，,O
那,O
也,O
要,O
两,O
三,O
年,O
的,O
功,O
夫,O
，,O
才,O
能,O
略,O
有,O
小,O
成,O
。,O
"
",O
"
",O
可,O
时,O
间,O
不,O
等,O
人,O
啊,O
！,O
"
",O
"
",O
第,O
四,O
十,O
一,O
章,O
留,O
言,O
夜,O
出,O
"
",O
"
",O
韩,O
立,O
可,O
没,O
有,O
这,O
么,O
长,O
的,O
时,O
间,O
可,O
以,O
苦,O
侯,O
，,O
最,O
多,O
再,O
过,O
四,O
五,O
个,O
月,O
，,O
墨,O
大,O
夫,O
就,O
会,O
和,O
他,O
彻,O
底,O
摊,O
牌,O
，,O
他,O
必,O
须,O
在,O
此,O
之,O
前,O
拥,O
有,O
一,O
定,O
的,O
自,O
保,O
能,O
力,O
。,O
"
",O
"
",O
所,O
以,O
他,O
最,O
终,O
决,O
定,O
，,O
只,O
修,O
炼,O
其,O
中,O
几,O
种,O
简,O
单,O
易,O
成,O
，,O
马,O
上,O
就,O
能,O
用,O
上,O
的,O
秘,O
技,O
，,O
其,O
它,O
的,O
都,O
先,O
放,O
到,O
一,O
边,O
去,O
，,O
等,O
自,O
己,O
这,O
次,O
真,O
的,O
虎,O
口,O
脱,O
生,O
后,O
，,O
再,O
去,O
修,O
习,O
也,O
不,O
迟,O
。,O
"
",O
"
",O
这,O
样,O
一,O
来,O
，,O
就,O
大,O
大,O
缩,O
短,O
了,O
修,O
炼,O
的,O
时,O
间,O
，,O
使,O
自,O
己,O
尽,O
早,O
可,O
以,O
学,O
成,O
几,O
种,O
成,O
易,O
学,O
的,O
秘,O
技,O
。,O
"
",O
"
",O
其,O
实,O
韩,O
立,O
心,O
中,O
也,O
很,O
清,O
楚,O
，,O
即,O
使,O
自,O
己,O
把,O
这,O
些,O
秘,O
技,O
一,O
个,O
不,O
拉,O
的,O
全,O
部,O
练,O
成,O
，,O
也,O
不,O
见,O
得,O
就,O
是,O
对,O
方,O
的,O
对,O
手,O
。,O
"
",O
"
",O
假,O
如,O
墨,O
大,O
夫,O
上,O
次,O
没,O
有,O
说,O
谎,O
的,O
话,O
，,O
以,O
对,O
方,O
前,O
一,O
方,O
霸,O
主,O
的,O
显,O
赫,O
身,O
份,O
，,O
不,O
知,O
有,O
多,O
少,O
厉,O
害,O
毒,O
辣,O
的,O
手,O
段,O
，,O
在,O
上,O
次,O
冲,O
突,O
中,O
没,O
有,O
现,O
露,O
出,O
来,O
，,O
对,O
方,O
展,O
现,O
出,O
来,O
的,O
身,O
手,O
，,O
恐,O
怕,O
只,O
是,O
其,O
真,O
正,O
实,O
力,O
的,O
一,O
小,O
半,O
。,O
"
",O
"
",O
即,O
使,O
如,O
此,O
，,O
韩,O
立,O
一,O
想,O
到,O
那,O
鬼,O
魅,O
般,O
的,O
身,O
手,O
，,O
心,O
中,O
还,O
是,O
一,O
阵,O
阵,O
的,O
寒,O
，,O
对,O
墨,O
大,O
夫,O
忌,O
惮,O
之,O
极,O
。,O
"
",O
"
",O
他,O
心,O
知,O
肚,O
明,O
，,O
清,O
楚,O
自,O
己,O
短,O
短,O
的,O
时,O
间,O
内,O
学,O
到,O
的,O
东,O
西,O
有,O
限,O
，,O
对,O
墨,O
大,O
夫,O
能,O
形,O
成,O
的,O
威,O
胁,O
很,O
小,O
，,O
几,O
乎,O
可,O
忽,O
略,O
不,O
计,O
，,O
但,O
束,O
手,O
就,O
擒,O
、,O
任,O
人,O
摆,O
布,O
的,O
蠢,O
事,O
，,O
韩,O
立,O
是,O
万,O
万,O
不,O
会,O
做,O
的,O
。,O
"
",O
"
",O
韩,O
立,O
知,O
道,O
，,O
如,O
果,O
再,O
和,O
对,O
方,O
动,O
起,O
手,O
来,O
，,O
唯,O
一,O
取,O
胜,O
的,O
先,O
机,O
，,O
就,O
是,O
对,O
方,O
对,O
他,O
的,O
藐,O
视,O
。,O
只,O
有,O
在,O
对,O
方,O
大,O
意,O
之,O
下,O
，,O
对,O
自,O
己,O
有,O
所,O
疏,O
忽,O
，,O
再,O
出,O
其,O
不,O
意,O
的,O
出,O
手,O
，,O
才,O
有,O
可,O
能,O
获,O
得,O
一,O
线,O
的,O
生,O
机,O
。,O
"
",O
"
",O
在,O
接,O
下,O
来,O
的,O
日,O
子,O
里,O
，,O
韩,O
立,O
把,O
所,O
有,O
的,O
眨,O
眼,O
剑,O
谱,O
都,O
默,O
记,O
完,O
毕,O
，,O
并,O
从,O
中,O
挑,O
选,O
出,O
数,O
种,O
对,O
他,O
目,O
前,O
有,O
用,O
的,O
秘,O
技,O
，,O
开,O
始,O
加,O
以,O
研,O
究,O
，,O
想,O
琢,O
磨,O
出,O
一,O
条,O
效,O
的,O
修,O
炼,O
途,O
径,O
。,O
"
",O
"
",O
经,O
过,O
他,O
几,O
日,O
的,O
绞,O
尽,O
脑,O
汁,O
，,O
一,O
整,O
套,O
修,O
炼,O
的,O
法,O
门,O
，,O
被,O
他,O
从,O
书,O
中,O
整,O
理,O
了,O
出,O
来,O
，,O
在,O
如,O
此,O
短,O
的,O
时,O
间,O
内,O
，,O
能,O
完,O
成,O
这,O
么,O
繁,O
琐,O
的,O
工,O
作,O
，,O
他,O
对,O
自,O
己,O
的,O
效,O
率,O
之,O
高,O
，,O
也,O
很,O
是,O
得,O
意,O
。,O
"
",O
"
",O
随,O
后,O
的,O
半,O
月,O
内,O
，,O
韩,O
立,O
把,O
一,O
些,O
琐,O
碎,O
的,O
事,O
情,O
一,O
一,O
处,O
理,O
妥,O
当,O
，,O
让,O
自,O
己,O
准,O
备,O
充,O
分,O
，,O
没,O
有,O
留,O
下,O
后,O
顾,O
之,O
忧,O
。,O
"
",O
"
",O
先,O
，,O
他,O
把,O
秘,O
籍,O
的,O
原,O
本,O
，,O
在,O
某,O
日,O
原,O
封,O
不,O
动,O
的,O
还,O
给,O
了,O
厉,O
飞,O
雨,O
，,O
并,O
顺,O
势,O
将,O
遇,O
到,O
野,O
狼,O
帮,O
奸,O
细,O
的,O
经,O
过,O
，,O
告,O
诉,O
了,O
对,O
方,O
，,O
当,O
然,O
识,O
破,O
厨,O
房,O
管,O
事,O
身,O
份,O
的,O
事,O
，,O
也,O
一,O
同,O
说,O
了,O
出,O
来,O
。,O
"
",O
"
",O
厉,O
飞,O
雨,O
听,O
了,O
以,O
后,O
，,O
果,O
然,O
变,O
得,O
又,O
惊,O
又,O
喜,O
，,O
一,O
把,O
搂,O
住,O
了,O
他,O
的,O
肩,O
头,O
，,O
连,O
声,O
的,O
说,O
“,O
好,O
兄,O
弟,O
”,O
，,O
对,O
韩,O
立,O
把,O
这,O
么,O
一,O
件,O
大,O
功,O
白,O
白,O
的,O
送,O
给,O
他,O
，,O
真,O
是,O
令,O
他,O
大,O
为,O
感,O
动,O
。,O
"
",O
"
",O
不,O
过,O
他,O
可,O
不,O
知,O
，,O
韩,O
立,O
现,O
在,O
正,O
为,O
自,O
己,O
的,O
小,O
命,O
忙,O
碌,O
着,O
，,O
那,O
有,O
什,O
么,O
心,O
思,O
去,O
抓,O
奸,O
细,O
，,O
能,O
不,O
用,O
自,O
己,O
费,O
心,O
费,O
力,O
，,O
又,O
能,O
做,O
个,O
顺,O
水,O
人,O
情,O
，,O
他,O
又,O
何,O
乐,O
而,O
不,O
为,O
呢,O
！,O
"
",O
"
",O
忙,O
完,O
了,O
厉,O
飞,O
雨,O
那,O
头,O
的,O
事,O
，,O
韩,O
立,O
又,O
接,O
连,O
亲,O
自,O
上,O
门,O
，,O
去,O
找,O
门,O
内,O
手,O
艺,O
好,O
的,O
几,O
位,O
铁,O
匠,O
师,O
傅,O
。,O
"
",O
"
",O
在,O
他,O
们,O
那,O
里,O
，,O
分,B-WEAPON
别,I-WEAPON
订,I-WEAPON
做,I-WEAPON
了,I-WEAPON
几,I-WEAPON
把,I-WEAPON
式,I-WEAPON
样,I-WEAPON
不,I-WEAPON
一,I-WEAPON
的,I-WEAPON
带,I-WEAPON
鞘,I-WEAPON
短,B-WEAPON
剑,I-WEAPON
，,O
并,O
要,O
求,O
秘,O
密,O
在,O
上,O
面,O
做,O
了,O
一,O
些,O
小,O
小,O
的,O
改,O
动,O
。,O
除,O
此,O
之,O
外,O
，,O
还,O
有,O
一,O
些,O
说,O
不,O
上,O
用,O
途,O
的,O
无,O
名,O
部,O
件,O
，,O
和,O
几,O
个,O
小,O
巧,O
玲,O
珑,O
的,O
铁,B-WEAPON
铃,I-WEAPON
铛,O
，,O
也,O
被,O
要,O
求,O
在,O
最,O
快,O
时,O
间,O
内,O
打,O
制,O
完,O
成,O
，,O
为,O
此,O
韩,O
立,O
花,O
费,O
了,O
不,O
菲,O
的,O
银,O
两,O
，,O
让,O
他,O
又,O
有,O
了,O
些,O
许,O
肉,O
痛,O
的,O
感,O
觉,O
。,O
"
",O
"
",O
数,O
日,O
后,O
，,O
韩,O
立,O
从,O
铁,O
匠,O
那,O
里,O
得,O
到,O
了,O
自,O
己,O
定,O
做,O
的,O
物,O
品,O
，,O
看,O
到,O
明,O
晃,O
晃,O
的,O
短,O
剑,O
和,O
小,O
巧,O
精,O
致,O
的,O
铁,O
铃,O
，,O
他,O
很,O
是,O
满,O
意,O
，,O
对,O
铁,O
匠,O
的,O
手,O
艺,O
连,O
声,O
称,O
赞,O
不,O
已,O
，,O
觉,O
得,O
自,O
己,O
的,O
银,O
子,O
没,O
白,O
花,O
。,O
"
",O
"
",O
当,O
天,O
的,O
夜,O
里,O
，,O
韩,O
立,O
从,O
自,O
己,O
的,O
住,O
处,O
，,O
消,O
失,O
的,O
无,O
影,O
无,O
踪,O
，,O
只,O
在,O
床,O
头,O
留,O
下,O
了,O
一,O
张,O
纸,O
条,O
，,O
上,O
面,O
写,O
到,O
：,O
"
",O
"
",O
“,O
墨,O
老,O
，,O
你,O
不,O
必,O
着,O
急,O
上,O
火,O
，,O
我,O
不,O
是,O
在,O
逃,O
走,O
躲,O
避,O
，,O
只,O
是,O
觉,O
得,O
和,O
你,O
在,O
同,O
一,O
个,O
山,O
谷,O
中,O
，,O
压,O
抑,O
太,O
大,O
，,O
不,O
利,O
于,O
长,O
春,O
功,O
的,O
修,O
炼,O
。,O
为,O
此,O
，,O
弟,O
子,O
决,O
定,O
在,O
山,O
上,O
另,O
找,O
一,O
处,O
僻,O
静,O
之,O
所,O
，,O
去,O
闭,O
关,O
修,O
行,O
。,O
你,O
尽,O
可,O
放,O
心,O
，,O
在,O
四,O
个,O
月,O
后,O
的,O
同,O
一,O
天,O
，,O
我,O
会,O
准,O
时,O
回,O
来,O
和,O
你,O
会,O
面,O
。,O
"
",O
"
",O
韩,O
立,O
拜,O
上,O
"
",O
"
",O
背,O
靠,O
着,O
太,O
师,O
椅,O
，,O
墨,O
大,O
夫,O
左,O
手,O
拿,O
着,O
纸,O
条,O
，,O
细,O
细,O
的,O
看,O
着,O
，,O
脸,O
上,O
阴,O
云,O
密,O
布,O
。,O
一,O
旁,O
的,O
桌,O
面,O
上,O
，,O
还,O
放,O
有,O
另,O
外,O
一,O
张,O
便,O
条,O
，,O
上,O
面,O
记,O
录,O
着,O
前,O
不,O
久,O
韩,O
立,O
交,O
于,O
铁,O
匠,O
的,O
订,O
货,O
目,O
录,O
。,O
"
",O
"
",O
此,O
时,O
的,O
屋,O
内,O
，,O
除,O
了,O
墨,O
大,O
夫,O
用,O
右,O
手,O
手,O
指,O
轻,O
敲,O
桌,O
面,O
的,O
“,O
噗,O
噗,O
”,O
声,O
外,O
，,O
就,O
再,O
也,O
没,O
有,O
其,O
它,O
的,O
声,O
音,O
响,O
起,O
。,O
"
",O
"
",O
突,O
然,O
间,O
，,O
他,O
冷,O
哼,O
一,O
声,O
，,O
手,O
中,O
的,O
纸,O
片,O
变,O
成,O
了,O
碎,O
末,O
，,O
飘,O
散,O
了,O
一,O
地,O
。,O
"
",O
"
",O
他,O
烦,O
躁,O
的,O
站,O
起,O
身,O
来,O
，,O
在,O
屋,O
内,O
踱,O
走,O
了,O
几,O
步,O
，,O
皱,O
着,O
眉,O
头,O
在,O
思,O
量,O
着,O
什,O
么,O
，,O
走,O
个,O
几,O
个,O
来,O
回,O
后,O
，,O
他,O
停,O
下,O
了,O
脚,O
步,O
，,O
开,O
口,O
自,O
言,O
自,O
语,O
道,O
：,O
"
",O
"
",O
“,O
小,O
兔,O
崽,O
子,O
，,O
虽,O
然,O
不,O
知,O
道,O
你,O
在,O
打,O
什,O
么,O
鬼,O
主,O
意,O
，,O
但,O
不,O
论,O
想,O
玩,O
什,O
么,O
花,O
样,O
，,O
你,O
都,O
跑,O
不,O
出,O
我,O
的,O
手,O
掌,O
心,O
，,O
你,O
这,O
个,O
人,O
我,O
是,O
要,O
定,O
了,O
。,O
”,O
"
",O
"
",O
说,O
完,O
之,O
后,O
，,O
墨,O
大,O
夫,O
猛,O
然,O
一,O
转,O
身,O
，,O
走,O
到,O
窗,O
前,O
，,O
一,O
声,O
低,O
长,O
的,O
口,O
哨,O
声,O
在,O
他,O
口,O
中,O
响,O
起,O
，,O
随,O
即,O
一,O
只,O
黄,O
羽,O
毛,O
的,O
无,O
名,O
小,O
鸟,O
，,O
从,O
窗,O
外,O
飞,O
了,O
进,O
来,O
，,O
在,O
房,O
内,O
盘,O
旋,O
了,O
几,O
圈,O
，,O
就,O
落,O
到,O
了,O
他,O
的,O
肩,O
头,O
。,O
"
",O
"
",O
这,O
只,O
小,O
鸟,O
一,O
站,O
稳,O
身,O
形,O
，,O
就,O
亲,O
热,O
的,O
用,O
鸟,O
嘴,O
在,O
他,O
脸,O
上,O
不,O
停,O
的,O
摩,O
擦,O
，,O
还,O
出,O
“,O
咕,O
噜,O
噜,O
”,O
的,O
清,O
脆,O
叫,O
声,O
。,O
"
",O
"
",O
“,O
好,O
了,O
，,O
我,O
知,O
道,O
你,O
饿,O
了,O
。,O
给,O
，,O
这,O
是,O
你,O
最,O
爱,O
吃,O
的,O
“,O
黄,O
栗,O
丸,O
”,O
。,O
"
",O
"
",O
墨,O
大,O
夫,O
一,O
见,O
到,O
此,O
鸟,O
，,O
阴,O
沉,O
的,O
脸,O
上,O
显,O
出,O
了,O
几,O
丝,O
笑,O
颜,O
，,O
露,O
出,O
了,O
宠,O
溺,O
的,O
目,O
光,O
，,O
他,O
从,O
衣,O
袋,O
内,O
取,O
出,O
一,O
粒,O
的,O
黄,O
色,O
鸟,O
粮,O
，,O
塞,O
进,O
了,O
小,O
鸟,O
的,O
嘴,O
中,O
。,O
"
",O
"
",O
“,O
去,O
吧,O
，,O
像,O
以,O
前,O
一,O
样,O
，,O
好,O
好,O
跟,O
着,O
那,O
个,O
人,O
，,O
他,O
只,O
要,O
一,O
离,O
开,O
此,O
山,O
脉,O
，,O
立,O
刻,O
飞,O
回,O
来,O
告,O
诉,O
我,O
。,O
”,O
墨,O
大,O
夫,O
像,O
对,O
人,O
一,O
样,O
嘱,O
咐,O
道,O
。,O
"
",O
"
",O
小,O
鸟,O
一,O
吃,O
到,O
食,O
物,O
，,O
兴,O
奋,O
的,O
“,O
咕,O
噜,O
噜,O
”,O
的,O
在,O
房,O
内,O
飞,O
了,O
起,O
来,O
，,O
听,O
了,O
他,O
的,O
话,O
语,O
后,O
，,O
盘,O
旋,O
了,O
一,O
圈,O
，,O
一,O
下,O
子,O
从,O
窗,O
口,O
飞,O
了,O
出,O
去,O
，,O
消,O
失,O
在,O
了,O
天,O
空,O
中,O
。,O
"
",O
"
",O
“,O
哼,O
！,O
有,O
号,O
称,O
比,O
强,O
弓,O
射,O
出,O
的,O
利,O
箭,O
，,O
飞,O
得,O
还,O
要,O
快,O
的,O
“,O
云,O
翅,O
鸟,O
”,O
的,O
监,O
视,O
，,O
我,O
看,O
你,O
能,O
玩,O
什,O
么,O
花,O
样,O
出,O
来,O
。,O
”,O
他,O
阴,O
森,O
森,O
的,O
自,O
言,O
自,O
语,O
说,O
。,O
"
",O
"
",O
“,O
四,O
个,O
月,O
吗,O
？,O
我,O
等,O
你,O
这,O
一,O
天,O
的,O
到,O
来,O
，,O
看,O
样,O
子,O
计,O
划,O
就,O
要,O
成,O
功,O
了,O
！,O
现,O
在,O
谁,O
敢,O
挡,O
在,O
我,O
的,O
前,O
面,O
，,O
阻,O
碍,O
计,O
划,O
的,O
实,O
施,O
，,O
我,O
就,O
杀,O
了,O
他,O
，,O
神,O
挡,O
杀,O
神,O
，,O
佛,O
挡,O
杀,O
佛,O
。,O
”,O
"
",O
"
",O
“,O
哈,O
哈,O
！,O
哈,O
哈,O
！,O
”,O
墨,O
大,O
夫,O
猛,O
然,O
间,O
，,O
忘,O
形,O
的,O
狂,O
笑,O
起,O
来,O
，,O
眼,O
中,O
满,O
是,O
疯,O
狂,O
的,O
神,O
色,O
。,O
"
",O
"
",O
第,O
四,O
十,O
二,O
章,O
云,O
翅,O
鸟,O
"
",O
"
",O
“,O
你,O
太,O
得,O
意,O
忘,O
形,O
了,O
，,O
这,O
小,O
子,O
精,O
明,O
的,O
很,O
，,O
不,O
是,O
个,O
省,O
油,O
的,O
灯,O
。,O
你,O
别,O
眼,O
看,O
大,O
功,O
告,O
成,O
，,O
却,O
功,O
亏,O
一,O
篑,O
，,O
载,O
在,O
了,O
这,O
个,O
小,O
子,O
手,O
里,O
。,O
”,O
突,O
然,O
间,O
，,O
另,O
一,O
青,O
年,O
男,O
子,O
的,O
声,O
音,O
，,O
在,O
墨,O
大,O
夫,O
脑,O
中,O
响,O
起,O
。,O
"
",O
"
",O
墨,O
大,O
夫,O
面,O
色,O
一,O
变,O
，,O
脸,O
上,O
如,O
同,O
挂,O
上,O
了,O
寒,O
霜,O
，,O
冷,O
冷,O
的,O
训,O
斥,O
道,O
：,O
"
",O
"
",O
“,O
余,O
子,O
童,O
，,O
我,O
的,O
事,O
你,O
少,O
插,O
嘴,O
，,O
我,O
还,O
不,O
用,O
你,O
来,O
教,O
训,O
，,O
我,O
如,O
果,O
能,O
够,O
成,O
功,O
，,O
自,O
然,O
会,O
有,O
你,O
的,O
好,O
处,O
，,O
倒,O
是,O
你,O
给,O
我,O
的,O
功,O
法,O
似,O
乎,O
还,O
有,O
不,O
妥,O
之,O
处,O
，,O
你,O
是,O
希,O
望,O
我,O
到,O
时,O
出,O
现,O
什,O
么,O
意,O
外,O
吧,O
！,O
”,O
墨,O
大,O
夫,O
话,O
中,O
的,O
怀,O
疑,O
之,O
色,O
，,O
一,O
览,O
无,O
遗,O
。,O
"
",O
"
",O
这,O
个,O
声,O
音,O
似,O
乎,O
很,O
害,O
怕,O
墨,O
大,O
夫,O
，,O
听,O
了,O
他,O
的,O
恐,O
吓,O
后,O
，,O
急,O
忙,O
出,O
声,O
解,O
释,O
说,O
：,O
"
",O
"
",O
“,O
怎,O
么,O
可,O
能,O
会,O
有,O
错,O
，,O
你,O
不,O
都,O
用,O
动,O
物,O
试,O
过,O
了,O
吗,O
？,O
至,O
于,O
其,O
中,O
的,O
一,O
只,O
死,O
去,O
，,O
也,O
只,O
是,O
你,O
功,O
法,O
不,O
熟,O
的,O
缘,O
故,O
，,O
不,O
过,O
死,O
去,O
的,O
那,O
只,O
，,O
应,O
该,O
不,O
妨,O
碍,O
你,O
的,O
计,O
划,O
啊,O
。,O
”,O
"
",O
"
",O
“,O
哼,O
！,O
最,O
好,O
如,O
此,O
，,O
可,O
惜,O
我,O
不,O
能,O
再,O
多,O
加,O
练,O
习,O
，,O
否,O
则,O
我,O
就,O
更,O
多,O
了,O
几,O
分,O
的,O
把,O
握,O
。,O
”,O
墨,O
大,O
夫,O
听,O
了,O
这,O
声,O
音,O
的,O
话,O
，,O
又,O
想,O
了,O
想,O
上,O
次,O
所,O
做,O
的,O
功,O
法,O
试,O
验,O
，,O
心,O
中,O
最,O
后,O
一,O
丝,O
的,O
怀,O
疑,O
，,O
也,O
就,O
消,O
失,O
了,O
。,O
"
",O
"
",O
他,O
说,O
完,O
这,O
句,O
话,O
后,O
，,O
那,O
个,O
声,O
音,O
好,O
像,O
吸,O
取,O
了,O
刚,O
才,O
的,O
教,O
训,O
，,O
不,O
再,O
开,O
口,O
接,O
话,O
，,O
只,O
剩,O
下,O
墨,O
大,O
夫,O
一,O
人,O
神,O
经,O
质,O
般,O
的,O
自,O
言,O
自,O
语,O
，,O
整,O
个,O
房,O
内,O
的,O
气,O
氛,O
显,O
得,O
特,O
别,O
的,O
妖,O
异,O
。,O
"
",O
"
",O
而,O
此,O
时,O
的,O
韩,O
立,O
，,O
处,O
在,O
了,O
一,O
个,O
不,O
起,O
眼,O
的,O
山,O
沟,O
里,O
，,O
这,O
里,O
比,O
和,O
厉,O
飞,O
雨,O
会,O
面,O
的,O
地,O
方,O
，,O
还,O
要,O
来,O
的,O
偏,O
僻,O
和,O
隐,O
秘,O
。,O
"
",O
"
",O
此,O
处,O
的,O
地,O
势,O
呈,O
长,O
条,O
状,O
，,O
被,O
两,O
座,O
陡,O
峭,O
的,O
小,O
山,O
峰,O
夹,O
成,O
了,O
一,O
个,O
“,O
一,O
”,O
字,O
形,O
，,O
山,O
沟,O
的,O
两,O
端,O
被,O
灌,O
木,O
丛,O
堵,O
地,O
严,O
严,O
实,O
实,O
，,O
根,O
本,O
无,O
法,O
通,O
行,O
。,O
除,O
了,O
从,O
较,O
矮,O
的,O
那,O
座,O
山,O
峰,O
顶,O
上,O
秘,O
密,O
垂,O
下,O
的,O
一,O
条,O
绳,O
索,O
外,O
，,O
就,O
再,O
也,O
没,O
有,O
其,O
它,O
的,O
出,O
路,O
。,O
"
",O
"
",O
并,O
且,O
这,O
里,O
生,O
长,O
着,O
密,O
密,O
麻,O
麻,O
的,O
荆,O
棘,O
林,O
，,O
它,O
们,O
占,O
据,O
了,O
这,O
里,O
的,O
大,O
片,O
土,O
地,O
，,O
只,O
留,O
下,O
一,O
小,O
片,O
空,O
地,O
，,O
可,O
以,O
让,O
韩,O
立,O
插,O
足,O
。,O
在,O
山,O
沟,O
的,O
顶,O
部,O
，,O
有,O
数,O
不,O
清,O
的,O
不,O
知,O
名,O
滕,O
蔓,O
编,O
织,O
在,O
一,O
起,O
，,O
形,O
成,O
了,O
一,O
个,O
天,O
然,O
的,O
绿,O
色,O
天,O
幕,O
，,O
让,O
韩,O
立,O
不,O
用,O
担,O
心,O
有,O
人,O
无,O
意,O
从,O
这,O
经,O
过,O
，,O
看,O
得,O
见,O
底,O
下,O
的,O
他,O
。,O
"
",O
"
",O
韩,O
立,O
把,O
身,O
上,O
的,O
物,O
品,O
，,O
放,O
到,O
了,O
一,O
个,O
巨,O
大,O
的,O
山,O
石,O
下,O
，,O
就,O
回,O
到,O
空,O
地,O
中,O
央,O
，,O
闭,O
上,O
双,O
目,O
思,O
量,O
了,O
一,O
下,O
，,O
然,O
后,O
睁,O
开,O
双,O
眼,O
，,O
露,O
出,O
坚,O
毅,O
的,O
神,O
情,O
，,O
轻,O
轻,O
说,O
道,O
：,O
“,O
就,O
从,O
最,O
难,O
练,O
得,O
软,O
骨,O
功,O
开,O
始,O
吧,O
。,O
”,O
"
",O
"
",O
就,O
这,O
样,O
，,O
韩,O
立,O
开,O
始,O
了,O
他,O
独,O
自,O
的,O
修,O
炼,O
之,O
路,O
。,O
"
",O
"
",O
他,O
并,O
不,O
知,O
道,O
，,O
在,O
离,O
他,O
不,O
远,O
处,O
，,O
有,O
一,O
只,O
黄,O
色,O
小,O
鸟,O
蹲,O
在,O
枝,O
头,O
，,O
正,O
不,O
分,O
昼,O
夜,O
的,O
注,O
视,O
着,O
他,O
，,O
只,O
是,O
见,O
他,O
没,O
有,O
想,O
逃,O
走,O
的,O
